run_name,question_id,question,expected_source,relevant_chunk_ids,retrieved_chunk_ids,retrieved_scores,latency_ms,reciprocal_rank,aggregate_mrr,recall_at_1,hit_at_1,ndcg_at_1,aggregate_recall_at_1,aggregate_hit_rate_at_1,aggregate_ndcg_at_1,recall_at_3,hit_at_3,ndcg_at_3,aggregate_recall_at_3,aggregate_hit_rate_at_3,aggregate_ndcg_at_3,recall_at_5,hit_at_5,ndcg_at_5,aggregate_recall_at_5,aggregate_hit_rate_at_5,aggregate_ndcg_at_5
final_reranked,sqa-ebcd24ac3da514b9,What HTTP method and path are used to observe the cluster state after synchronization?,qdrant/qdrant_llms_full.txt,"[""6dc03388-cb65-5ba4-bc45-947108709ffc""]","[""6dc03388-cb65-5ba4-bc45-947108709ffc"",""b8c22f35-8b2f-5ca5-b8d6-7de53306d380"",""efb4fbec-351e-52c2-a1cd-d2ac5a4ae693"",""bef2b7a6-d93c-557c-8e6d-1201d490d06a"",""0a460019-81a0-54e5-89ff-a771a8284926""]","[4.32753324508667,-1.1171256303787231,-1.4525878429412842,-1.6528704166412354,-1.8047070503234863]",4292.070391005836,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-50e37593177ea153,What warning is given about handling a plain password in this section?,fastapi/docs/tutorial/response-model.md,"[""60e1a507-5db2-5497-b074-bfa41ae03129""]","[""60e1a507-5db2-5497-b074-bfa41ae03129"",""90a5c7da-34e6-5f22-af60-535d6fed6ccd"",""1f2b0f81-b977-5ffc-beab-61140d98623d"",""bc300f0a-cb5d-5071-9712-49e0c956737a"",""c20af783-e8a4-572f-a88c-16f59674cd23""]","[-4.516146183013916,-5.0610127449035645,-5.539507865905762,-5.829048156738281,-6.951730728149414]",3243.3516170131043,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-dc321a1b57e8d142,Which library should be installed to use EmailStr according to the document?,fastapi/docs/tutorial/response-model.md,"[""60e1a507-5db2-5497-b074-bfa41ae03129""]","[""aa88d99d-2651-5e89-8477-f66ab5f1cc0f"",""9bc5574e-d73b-5a52-a334-3485211b1b9b"",""81f01c9c-d0f1-5e7f-81cc-7ab4c9c203b7"",""53f5dcfc-6f4c-55fe-87bf-c5731e14d18e"",""faea17ff-d13a-5512-a42f-2be1d19ce065""]","[-3.826629877090454,-4.512796401977539,-5.068301200866699,-5.74875545501709,-6.248764991760254]",4817.345245974138,0.0,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.7,0.72,0.6418430423562295,0.0,0.0,0.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-1333a2c4d6953cf4,What happens to the request_preview size and where is the full request stored?,mlflow/docs/api_reference/source/rest-api.rst,"[""c584436b-b86e-5e08-9299-696550b4562e""]","[""68332e95-fd7c-50a8-81b6-bb49f01778cb"",""e2349418-0900-51e7-b846-c3ab1a5e0494"",""e3dafb28-11e1-5e57-8e00-777321b5b229"",""b7f06ff7-8fc6-5d2e-bf3c-454ec756ff1d"",""637d805c-fbe0-5b0d-88fe-49465fc95dac""]","[-1.3791743516921997,-1.858964204788208,-3.697782516479492,-4.335907936096191,-7.266573429107666]",4044.1816530073993,0.0,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.7,0.72,0.6418430423562295,0.0,0.0,0.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-c550d812bb5272e0,Which distance measures are given as examples for calculating similarity between embeddings?,qdrant/qdrant_llms_full.txt,"[""edc4b689-6eca-59c2-937a-c48adfe47bd9""]","[""edc4b689-6eca-59c2-937a-c48adfe47bd9"",""fdd484af-d95a-5b94-ad87-8fab81190fcd"",""dd2b6511-88be-5ce3-8c2b-8701c78f4eb0"",""109824b7-ad32-5527-8375-04711df1be0d"",""7c94056f-8d01-5a97-adf2-f17a860507a2""]","[4.59971284866333,4.42096471786499,4.021336555480957,3.710200786590576,3.2272863388061523]",4148.813333013095,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-c00b9f531d2e5586,"Which file contains the information required to restore the model environment using virtualenv, and what three things does it specify?",mlflow/docs/docs/classic-ml/model/dependencies/index.mdx,"[""2a5c50f9-ab41-50a5-b2ec-54a38036aa95""]","[""2a5c50f9-ab41-50a5-b2ec-54a38036aa95"",""048fe627-c7ce-5902-892b-c81fad23331c"",""8916fc5a-0d29-5bbb-b9af-d6b97e6e6136"",""fa2168b9-d5b2-5bd3-8930-190db4cf819b"",""b156af7d-3d96-5101-97d8-4901a621ba8d""]","[5.356854438781738,3.8903861045837402,-1.3357599973678589,-1.6302618980407715,-1.938083291053772]",3124.1746580344625,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-ade53f89f8629636,Which standards can be used to establish a secure authentication setup in FastAPI according to the tutorial recap?,fastapi/docs/tutorial/security/oauth2-jwt.md,"[""0421b964-469f-55a3-ae9b-e64ce5cafe86""]","[""0421b964-469f-55a3-ae9b-e64ce5cafe86"",""9616f409-9214-5723-895a-458b59478f06"",""6d43ca41-9634-526a-8383-2397ce372bdc"",""dd9f2a99-e8a0-5b8b-886d-2dbd383c4611"",""ae084e1e-75e7-53a7-873d-af6645df65dc""]","[4.98040771484375,-0.934931218624115,-1.515474796295166,-3.2398176193237305,-3.296382427215576]",7669.083371991292,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-52abd01126658d4e,Which specific third-party packages are mentioned as easily usable with FastAPI for security handling?,fastapi/docs/tutorial/security/oauth2-jwt.md,"[""0421b964-469f-55a3-ae9b-e64ce5cafe86""]","[""0421b964-469f-55a3-ae9b-e64ce5cafe86"",""85a35f65-e0c8-5ab1-9987-a46b0ac3653c"",""9616f409-9214-5723-895a-458b59478f06"",""9cb2ccf7-13ed-5cbc-a693-d95d6228bfe0"",""0cb137f7-354d-5444-9801-271ccef3872d""]","[4.044703006744385,0.12263438105583191,-1.0350033044815063,-2.3879122734069824,-2.791754722595215]",3677.0214940188453,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-9bbefdf430f9c31f,What mechanism is used to implement a fine-grained permission system in FastAPI?,fastapi/docs/tutorial/security/oauth2-jwt.md,"[""0421b964-469f-55a3-ae9b-e64ce5cafe86""]","[""8ac0416c-6ab9-5f15-b142-8c0f8bcaa664"",""0421b964-469f-55a3-ae9b-e64ce5cafe86"",""9cb2ccf7-13ed-5cbc-a693-d95d6228bfe0"",""0fad9d69-6727-5168-8c26-0874c352fa3f"",""6fd2aed0-98e6-5e74-8823-4e2cdb247bb9""]","[5.8277788162231445,4.592441558837891,-0.17246998846530914,-2.204038619995117,-2.999293804168701]",3372.830428997986,0.5,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,1.0,1.0,0.6309297535714575,0.7,0.72,0.6418430423562295,1.0,1.0,0.6309297535714575,0.81,0.82,0.6893155855982436
final_reranked,sqa-5c5e1373d68176f8,How does MLflow determine the input and output schema when logging a PythonModel that includes type hints?,mlflow/docs/docs/classic-ml/model/python_model.mdx,"[""21560148-6a34-5a28-9b74-593b0ac45fef""]","[""21560148-6a34-5a28-9b74-593b0ac45fef"",""055a9d79-9114-5102-a6e5-b19ced1866f2"",""096edd22-507c-52c1-96c2-016f31daddf3"",""68a0fec6-a385-51d6-92c4-12263e163b49"",""645f6db6-3f2e-53bd-bf6a-0ec0a74e4363""]","[8.194194793701172,7.043987274169922,6.917776584625244,6.097648620605469,5.770951271057129]",3419.619267049711,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-4d1f9fc474b0154c,What occurs if an explicit signature parameter is provided when logging a PythonModel with type hints?,mlflow/docs/docs/classic-ml/model/python_model.mdx,"[""21560148-6a34-5a28-9b74-593b0ac45fef""]","[""21560148-6a34-5a28-9b74-593b0ac45fef"",""70bbe55a-8991-5310-9c38-65e359003b33"",""055a9d79-9114-5102-a6e5-b19ced1866f2"",""14d4ab16-1a76-5eeb-8b5c-476d187b0b6e"",""95c028b7-a820-520b-91af-f46b5579aa37""]","[6.517548561096191,2.9143898487091064,2.7557976245880127,2.578375816345215,2.3668177127838135]",3167.8142320015468,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-ceaead1685abb224,Where must pydantic model type hints be defined to use pydantic objects as inputs for an MLflow PythonModel?,mlflow/docs/docs/classic-ml/model/python_model.mdx,"[""21560148-6a34-5a28-9b74-593b0ac45fef""]","[""22c7a6c4-153c-5e29-b5a9-fb0814d85dba"",""19272148-a92a-5307-bac2-286f6e079393"",""645f6db6-3f2e-53bd-bf6a-0ec0a74e4363"",""21560148-6a34-5a28-9b74-593b0ac45fef"",""14d4ab16-1a76-5eeb-8b5c-476d187b0b6e""]","[6.631142616271973,6.18565559387207,5.895449638366699,5.295156002044678,4.103079795837402]",3746.8492400366813,0.25,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.7,0.72,0.6418430423562295,1.0,1.0,0.43067655807339306,0.81,0.82,0.6893155855982436
final_reranked,sqa-673de786b69493ab,What initial methods can be used to retrieve a subset of documents before applying a reranker?,qdrant/qdrant_llms_full.txt,"[""a7ac6e05-1341-56fb-ad86-459a76c59eca""]","[""a7ac6e05-1341-56fb-ad86-459a76c59eca"",""7d51e744-dbf6-52a2-a3fa-b2cfc50ea5b1"",""32f96027-5a31-5c3c-b402-a3012523f98c"",""caa71ce4-da24-5f88-a80d-9c78a2a7ae39"",""0447fbcf-795b-50e9-a378-2f69f3a8d32e""]","[6.292043209075928,3.3368968963623047,2.745863914489746,2.4878950119018555,2.0332775115966797]",3539.0089019783773,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-7d97ec3c52aa5853,What primary trade-off do rerankers make when evaluating document relevance?,qdrant/qdrant_llms_full.txt,"[""a7ac6e05-1341-56fb-ad86-459a76c59eca""]","[""15673683-80fd-5359-a305-48eb90b58215"",""a7ac6e05-1341-56fb-ad86-459a76c59eca"",""b990f7d2-3a5e-5ff2-8646-a85d489103d8"",""4eee9879-b5a6-53c8-ba42-1b8e1936b987"",""6c9db370-b94f-5840-a08b-7a40b13ceb8f""]","[4.376116752624512,4.365792274475098,2.433804512023926,1.5658550262451172,-0.28791698813438416]",3018.4522250201553,0.5,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,1.0,1.0,0.6309297535714575,0.7,0.72,0.6418430423562295,1.0,1.0,0.6309297535714575,0.81,0.82,0.6893155855982436
final_reranked,sqa-580f65fefad3cf3a,What is the primary function of a reranker in document search?,qdrant/qdrant_llms_full.txt,"[""a7ac6e05-1341-56fb-ad86-459a76c59eca""]","[""a7ac6e05-1341-56fb-ad86-459a76c59eca"",""886b78b8-1e7e-56a9-a016-cdf70ea7bdae"",""7d51e744-dbf6-52a2-a3fa-b2cfc50ea5b1"",""e3ab69bd-91e2-586a-9c95-eb54ee83e04d"",""6cf582db-9b08-586c-be46-a2691ccb40b0""]","[6.277076721191406,3.9951272010803223,3.8142006397247314,3.6541852951049805,3.3694183826446533]",3985.354419972282,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-bd0d27f9ade799b8,Which methods can be used to serve static frontend applications in FastAPI?,fastapi/docs/tutorial/frontend.md,"[""88db2e09-9fe8-5b0d-a66f-b0a278fea3cf""]","[""88db2e09-9fe8-5b0d-a66f-b0a278fea3cf"",""601a1e58-27cf-5ccb-9126-342f71d7b6dd"",""f73fe22c-65c5-5717-8522-f1d569be1f79"",""72889e38-2815-500f-9b8c-2493ece89f47"",""5cbf76e0-dd89-52e6-8283-de8aa692fe4f""]","[6.522500038146973,5.062397003173828,4.502839088439941,4.465114593505859,3.953387498855591]",5202.231811999809,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-4cb482f1f218af58,In what order does FastAPI evaluate incoming requests when serving static frontend files alongside API routes?,fastapi/docs/tutorial/frontend.md,"[""88db2e09-9fe8-5b0d-a66f-b0a278fea3cf""]","[""88db2e09-9fe8-5b0d-a66f-b0a278fea3cf"",""b3f31a87-8584-56d9-b75c-b208346c764b"",""5c7a028e-0bc3-55ac-bd3c-1d41cf083c9e"",""5cbf76e0-dd89-52e6-8283-de8aa692fe4f"",""8c82e07e-3a10-5c4c-bbe5-c0ef2d4ac55a""]","[1.9380543231964111,0.10322357714176178,-0.9225355982780457,-1.1271238327026367,-1.4272127151489258]",7310.469697986264,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-0962a7db4ec6c78a,In which section of the MLflow Run details page can a user find and select the model folder to register?,mlflow/docs/docs/classic-ml/model-registry/workflow.mdx,"[""d729a823-3f12-52de-85e0-5c24b872cad4""]","[""dab53288-de1a-569e-9508-25434c829ffb"",""d729a823-3f12-52de-85e0-5c24b872cad4"",""823e8e92-95ff-517f-848b-d2cbc87e5a90"",""2d38b49d-d72e-5761-b3c6-bbf490bf51fd"",""5e839b4e-77df-53d3-8dd5-ad9ffc65b802""]","[8.652209281921387,8.635652542114258,7.0110039710998535,5.458465576171875,4.60304069519043]",3673.434515018016,0.5,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,1.0,1.0,0.6309297535714575,0.7,0.72,0.6418430423562295,1.0,1.0,0.6309297535714575,0.81,0.82,0.6893155855982436
final_reranked,sqa-a8ee8614cd6dc87b,What options are available in the Model dropdown menu on the model registration form?,mlflow/docs/docs/classic-ml/model-registry/workflow.mdx,"[""d729a823-3f12-52de-85e0-5c24b872cad4""]","[""d729a823-3f12-52de-85e0-5c24b872cad4"",""dab53288-de1a-569e-9508-25434c829ffb"",""4816bc2e-ac37-5cc4-ad2b-897b09bdd7fa"",""d856b917-9c0c-5ec7-a683-5ae5e57d0859"",""114648d3-2fdd-57c6-97cb-99b391fb3cd8""]","[5.00809383392334,4.959110736846924,-1.2120447158813477,-1.9543206691741943,-2.4416608810424805]",3031.7207939806394,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-7622236114712036,"What occurs when a user chooses the ""Create New Model"" option in the Model dropdown menu?",mlflow/docs/docs/classic-ml/model-registry/workflow.mdx,"[""d729a823-3f12-52de-85e0-5c24b872cad4""]","[""dab53288-de1a-569e-9508-25434c829ffb"",""d729a823-3f12-52de-85e0-5c24b872cad4"",""59cbb4a0-5dcd-5cf6-88ea-792f9f9aa14c"",""5a2e5ee7-d318-5a2f-818d-4cedceea350b"",""27656be0-0741-51fc-bc93-37e317d32b32""]","[4.207152366638184,3.8133902549743652,0.2930077314376831,-0.9714585542678833,-2.171283721923828]",4053.5838189534843,0.5,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,1.0,1.0,0.6309297535714575,0.7,0.72,0.6418430423562295,1.0,1.0,0.6309297535714575,0.81,0.82,0.6893155855982436
final_reranked,sqa-6055940f3e30c975,Which parameter in a Qdrant query allows retrieving a vector using a point ID located in a different collection?,qdrant/qdrant_llms_full.txt,"[""d37849c9-2d35-550a-88af-f84edd4d3191""]","[""d37849c9-2d35-550a-88af-f84edd4d3191"",""6c206963-631b-5f66-93ab-13d329b5d33e"",""9a0bd9e7-4c4c-5c01-8b59-b7e3ba837c34"",""9c44343c-5b64-52ab-85a6-9bd76bacf844"",""0d11a14b-2d86-5f26-873e-c9b7afa61c15""]","[4.026841640472412,3.839960813522339,3.118987798690796,2.9686636924743652,2.8943417072296143]",3110.253518971149,1.0,0.6473333333333333,1.0,1.0,1.0,0.54,0.54,0.54,1.0,1.0,1.0,0.7,0.72,0.6418430423562295,1.0,1.0,1.0,0.81,0.82,0.6893155855982436
final_reranked,sqa-d20c9187fa7725e6,What two primary properties are required inside the lookup_from configuration when referencing a point in another collection?,qdrant/qdrant_llms_full.txt,"[""d37849c9-2d35-550a-88af-f84edd4d3191""]","[""7036baf4-9ce4-5cbb-bc29-a86da3352064"",""ce5f9f9b-8634-51c3-8e27-7b0967a3eea4"",""a467348d-83c8-5f22-a5dc-b747b55852b5"",""d37849c9-2d35-550a-88af-f84edd4d3191"",""87340082-0ccb-5fbe-88bf-3f18a09b0d5a""]","[-0.38889652490615845,-0.6997783184051514,-1.5998568534851074,-2.811962127685547,-3.1094579696655273]",4153.021281003021,0.25,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.7,0.72,0.6418430423562295,1.0,1.0,0.43067655807339306,0.81,0.82,0.6893155855982436
final_reranked,sqa-8397e93659723d06,How can extra cookies be forbidden in a FastAPI cookie parameter model?,fastapi/docs/tutorial/cookie-param-models.md,"[""221aa309-cce0-5abb-bb6f-af8f90ff696a""]","[""fcabdafe-e84d-580b-a55e-f98f23c4802d"",""221aa309-cce0-5abb-bb6f-af8f90ff696a"",""0bc9232d-3b2c-5be7-9687-2e9cee497d79"",""2d2f4a0b-8116-5bba-a0e9-e07064f3460b"",""5eb7f761-c4a4-5652-925f-c29367c6c525""]","[7.04215145111084,4.883395671844482,3.829585552215576,3.423898696899414,2.827585458755493]",2883.383247011807,0.5,0.6473333333333333,0.0,0.0,0.0,0.54,0.54,0.54,1.0,1.0,0.6309297535714575,0.7,0.72,0.6418430423562295,1.0,1.0,0.6309297535714575,0.81,0.82,0.6893155855982436
